total_assets,current_assets,cash,current_liabilities,equity,st_debt,lt_debt,total_debt_reported,revenue,ebit,ebitda,interest_expense,pretax_income,net_income,ticker,year,retained_earnings
31996000000.0,13350000000.0,2573000000.0,18829000000.0,3454000000.0,6795000000.0,2164000000.0,12442000000.0,28847000000.0,-2049000000.0,-910000000.0,2153000000.0,-4202000000.0,-2625000000.0,BHIA3,2023,-3264000000.0
35574000000.0,17123000000.0,2019000000.0,19750000000.0,5284000000.0,6373000000.0,3005000000.0,13077000000.0,30898000000.0,781000000.0,1899000000.0,1864000000.0,-1083000000.0,-342000000.0,BHIA3,2022,-639000000.0
,,,,,,,,,,,,,,BHIA3,2021,
372970000.0,185822000.0,813000.0,48788000.0,305569000.0,1048000.0,924000.0,1972000.0,383122000.0,75350000.0,89009000.0,1266000.0,74084000.0,68390000.0,CAMB3,2025,
368932000.0,174302000.0,1684000.0,61907000.0,281302000.0,1254000.0,1979000.0,3233000.0,437894000.0,101274000.0,114670000.0,1725000.0,99549000.0,76418000.0,CAMB3,2024,
335593000.0,147281000.0,19517000.0,66356000.0,232830000.0,7113000.0,3095000.0,10208000.0,459161000.0,94799000.0,106997000.0,21383000.0,73416000.0,71881000.0,CAMB3,2023,
386493000.0,182934000.0,8066000.0,107745000.0,171668000.0,39813000.0,71832000.0,111645000.0,440404000.0,86124000.0,96459000.0,26392000.0,59732000.0,56743000.0,CAMB3,2022,
,,,,,,,,,,,,,,CAMB3,2021,
343723000.0,112579000.0,28251000.0,50679000.0,247344000.0,27362000.0,0.0,27362000.0,49163000.0,32950000.0,33100000.0,1603000.0,31347000.0,23830000.0,AFLT3,2025,0.0
342757000.0,70441000.0,7321000.0,17993000.0,252912000.0,88000.0,30706000.0,30794000.0,85999000.0,44796000.0,44989000.0,105000.0,44691000.0,34029000.0,AFLT3,2024,0.0
289786000.0,55111000.0,2936000.0,16720000.0,254149000.0,134000.0,0.0,134000.0,67307000.0,31847000.0,32045000.0,14000.0,31833000.0,28712000.0,AFLT3,2023,0.0
300719000.0,68628000.0,21331000.0,20564000.0,260732000.0,202000.0,134000.0,336000.0,72058000.0,41172000.0,41345000.0,25000.0,41147000.0,37490000.0,AFLT3,2022,0.0
,,,,,,,,,,,,,,AFLT3,2021,
1949154000.0,620264000.0,45913000.0,573366000.0,919277000.0,55974000.0,49854000.0,509751000.0,2666765000.0,75676000.0,210413000.0,55893000.0,19783000.0,22565000.0,DMVF3,2025,-84727000.0
1834454000.0,602480000.0,57598000.0,528585000.0,896712000.0,10663000.0,52948000.0,412724000.0,2160645000.0,63390000.0,181036000.0,34926000.0,28464000.0,25857000.0,DMVF3,2024,-107292000.0
1548519000.0,472346000.0,44229000.0,407884000.0,870855000.0,9288000.0,17546000.0,283952000.0,1748909000.0,55253000.0,159838000.0,28980000.0,26273000.0,21362000.0,DMVF3,2023,-133149000.0
1470715000.0,411100000.0,56465000.0,342648000.0,849493000.0,2362000.0,26541000.0,282063000.0,1483148000.0,42404000.0,139864000.0,29627000.0,12777000.0,11355000.0,DMVF3,2022,-154511000.0
,,,,,,,,,,,,,,DMVF3,2021,
434059000.0,244293000.0,40891000.0,86414000.0,189537000.0,0.0,0.0,5056000.0,436344000.0,406891000.0,417805000.0,15180000.0,391711000.0,510624000.0,MNPR3,2025,0.0
375004000.0,210998000.0,379000.0,592554000.0,-311861000.0,0.0,0.0,7045000.0,354888000.0,50476000.0,58922000.0,34218000.0,16258000.0,12025000.0,MNPR3,2024,-472284000.0
327297000.0,178029000.0,291000.0,560972000.0,-323886000.0,274000.0,163000.0,7467000.0,368066000.0,38613000.0,49251000.0,31864000.0,6749000.0,11885000.0,MNPR3,2023,-487051000.0
297888000.0,162438000.0,10550000.0,539808000.0,-335771000.0,126000.0,160000.0,286000.0,365740000.0,41704000.0,48721000.0,28712000.0,12992000.0,6534000.0,MNPR3,2022,-499180000.0
,,,,,,,,,,,,,,MNPR3,2021,
1655516000.0,500532000.0,40503000.0,327219000.0,1065477000.0,31586000.0,122588000.0,314144000.0,1230948000.0,87160000.0,263394000.0,62751000.0,24409000.0,24409000.0,VSTE3,2025,
1656533000.0,488209000.0,35290000.0,321773000.0,1043284000.0,48378000.0,113385000.0,347894000.0,1111555000.0,45883000.0,218574000.0,56526000.0,-10643000.0,665000.0,VSTE3,2024,
1652876000.0,525229000.0,31208000.0,309620000.0,1032693000.0,506000.0,145515000.0,314791000.0,1109824000.0,40299000.0,211227000.0,90818000.0,-50519000.0,22779000.0,VSTE3,2023,0.0
1591681000.0,499379000.0,48835000.0,375533000.0,935229000.0,26000.0,128222000.0,290261000.0,1065898000.0,210212000.0,390256000.0,241751000.0,-31539000.0,55275000.0,VSTE3,2022,0.0
,,,,,,,,,,,,,,VSTE3,2021,-1151328000.0
2207516000.0,1027574000.0,145317000.0,606840000.0,858551000.0,23105000.0,651137000.0,753035000.0,1092985000.0,180099000.0,280898000.0,144210000.0,35889000.0,15676000.0,ESPA3,2025,
2291655000.0,1039775000.0,224068000.0,697277000.0,855794000.0,150106000.0,626566000.0,864806000.0,1029771000.0,143610000.0,242156000.0,125079000.0,18531000.0,2518000.0,ESPA3,2024,
2284617000.0,952695000.0,157962000.0,950454000.0,857790000.0,424015000.0,350857000.0,869018000.0,1006447000.0,136143000.0,230161000.0,134398000.0,1745000.0,-23111000.0,ESPA3,2023,
2330517000.0,980322000.0,238394000.0,563366000.0,880957000.0,92818000.0,765887000.0,919342000.0,906515000.0,61135000.0,149240000.0,105276000.0,-44141000.0,-50198000.0,ESPA3,2022,
,,,,,,,,,,,,,,ESPA3,2021,
14655272000.0,6243543000.0,2293127000.0,2144528000.0,1628304000.0,516582000.0,7093209000.0,8998695000.0,6413676000.0,1161287000.0,1784003000.0,1246115000.0,-84828000.0,-287668000.0,AMBP3,2024,-48343000.0
11642697000.0,4840740000.0,2739836000.0,2045901000.0,1742602000.0,981067000.0,6043142000.0,7259873000.0,4872707000.0,1226881000.0,1640403000.0,994005000.0,232876000.0,-56801000.0,AMBP3,2023,0.0
9882911000.0,4394313000.0,2853123000.0,1822364000.0,1055280000.0,928568000.0,6172833000.0,7209108000.0,3789791000.0,867972000.0,1203007000.0,665439000.0,202533000.0,63784000.0,AMBP3,2022,0.0
4861369000.0,1500173000.0,793241000.0,897523000.0,1177228000.0,342094000.0,2325558000.0,2743863000.0,1916332000.0,367017000.0,555212000.0,144351000.0,222666000.0,144163000.0,AMBP3,2021,
641114000.0,242249000.0,30061000.0,168883000.0,355837000.0,44145000.0,63085000.0,107230000.0,556054000.0,77433000.0,100552000.0,4191000.0,73242000.0,91040000.0,EALT3,2025,
618724000.0,266560000.0,12904000.0,230771000.0,295589000.0,83658000.0,37169000.0,120942000.0,564238000.0,84896000.0,108893000.0,3412000.0,81484000.0,66541000.0,EALT3,2024,
560724000.0,219742000.0,14898000.0,199060000.0,243576000.0,69689000.0,56685000.0,127355000.0,495480000.0,59614000.0,80479000.0,4981000.0,54633000.0,49313000.0,EALT3,2023,
512986000.0,180706000.0,12611000.0,182045000.0,215087000.0,73014000.0,53045000.0,127694000.0,492141000.0,51052000.0,68279000.0,7805000.0,43247000.0,37002000.0,EALT3,2022,
,,,,,,,,,,,,,,EALT3,2021,0.0
1174330000.0,241417000.0,30070000.0,533273000.0,111704000.0,198634000.0,11312000.0,240224000.0,349427000.0,-396933000.0,-181139000.0,140982000.0,-537915000.0,-620309000.0,AZEV3,2025,-1097277000.0
688233000.0,126058000.0,3151000.0,313856000.0,136381000.0,69810000.0,2668000.0,109446000.0,151818000.0,-263919000.0,-224230000.0,83358000.0,-347277000.0,-266491000.0,AZEV3,2024,-514813000.0
724477000.0,156636000.0,2090000.0,318015000.0,317120000.0,29315000.0,8352000.0,39103000.0,429819000.0,-91579000.0,-54619000.0,37935000.0,-129514000.0,-50805000.0,AZEV3,2023,-248322000.0
546838000.0,179373000.0,11671000.0,228221000.0,97000000.0,33874000.0,9664000.0,67301000.0,384468000.0,-126712000.0,-87827000.0,25669000.0,-152381000.0,-79972000.0,AZEV3,2022,-197516000.0
,,,,,,,,,,,,,,AZEV3,2021,
3024583000.0,291207000.0,35730000.0,328561000.0,1190207000.0,44249000.0,693193000.0,805317000.0,514958000.0,-7922000.0,104038000.0,146801000.0,-154723000.0,-162231000.0,RNEW3,2025,-3474918000.0
3061346000.0,288269000.0,144215000.0,362642000.0,815951000.0,33691000.0,1110499000.0,1169162000.0,259226000.0,14023000.0,119290000.0,140889000.0,-126866000.0,-117069000.0,RNEW3,2024,-3312687000.0
3076138000.0,138882000.0,17600000.0,437914000.0,933020000.0,172754000.0,901872000.0,1099684000.0,227838000.0,191733000.0,294460000.0,140963000.0,50770000.0,-9238000.0,RNEW3,2023,-3195618000.0
2814419000.0,116702000.0,63773000.0,341621000.0,910962000.0,49939000.0,950914000.0,1027313000.0,206403000.0,1006030000.0,1059684000.0,218104000.0,787926000.0,777120000.0,RNEW3,2022,-3186380000.0
,,,,,,,,,,,,,,RNEW3,2021,
2056813000.0,565173000.0,47990000.0,925935000.0,224157000.0,198773000.0,138398000.0,805583000.0,1483225000.0,182251000.0,351973000.0,236634000.0,-54383000.0,-59982000.0,AMAR3,2025,-2092805000.0
1904258000.0,576502000.0,92052000.0,884880000.0,284608000.0,118826000.0,4342000.0,639135000.0,1392169000.0,-105922000.0,60659000.0,139336000.0,-245258000.0,-315784000.0,AMAR3,2024,-2032823000.0
2453892000.0,961732000.0,92328000.0,1626522000.0,467000.0,116804000.0,100273000.0,773297000.0,1646097000.0,-298634000.0,-90355000.0,134853000.0,-433487000.0,-520752000.0,AMAR3,2023,-1717039000.0
2610965000.0,1292671000.0,147559000.0,1288461000.0,523050000.0,251725000.0,67840000.0,908677000.0,2422581000.0,-302182000.0,-36023000.0,148336000.0,-450518000.0,-519382000.0,AMAR3,2022,-1190421000.0
,,,,,,,,,,,,,,AMAR3,2021,
6568047000.0,3004497000.0,110290000.0,1335200000.0,1445736000.0,535097000.0,1329714000.0,1864811000.0,1128462000.0,162956000.0,177598000.0,47036000.0,115920000.0,11260000.0,HBOR3,2025,
6697413000.0,2926495000.0,226566000.0,1921140000.0,1452150000.0,836026000.0,1155652000.0,1991678000.0,1270376000.0,282138000.0,312891000.0,89976000.0,192162000.0,56508000.0,HBOR3,2024,
6080884000.0,3203364000.0,128866000.0,1457487000.0,1409509000.0,803573000.0,1119735000.0,1923308000.0,1276089000.0,264001000.0,292945000.0,63120000.0,200881000.0,50848000.0,HBOR3,2023,
5197531000.0,3006275000.0,153144000.0,990136000.0,1372150000.0,644290000.0,1171660000.0,1815950000.0,906437000.0,182812000.0,206270000.0,56392000.0,126420000.0,51053000.0,HBOR3,2022,0.0
,,,,,,,,,,,,,,HBOR3,2021,90835000.0
1363317000.0,505744000.0,42844000.0,315648000.0,842543000.0,115744000.0,38881000.0,180684000.0,1150164000.0,72784000.0,134752000.0,26917000.0,45867000.0,48977000.0,ETER3,2025,
1306516000.0,537741000.0,16190000.0,289658000.0,806063000.0,69163000.0,57094000.0,142782000.0,1142972000.0,43115000.0,94328000.0,25470000.0,17645000.0,38771000.0,ETER3,2024,0.0
1300366000.0,568035000.0,16539000.0,296283000.0,769697000.0,82746000.0,59551000.0,158531000.0,1129213000.0,77641000.0,115293000.0,14679000.0,62962000.0,127181000.0,ETER3,2023,0.0
1222267000.0,715330000.0,112469000.0,284164000.0,676188000.0,26296000.0,58295000.0,100538000.0,1187383000.0,174485000.0,196707000.0,9481000.0,165004000.0,137602000.0,ETER3,2022,0.0
,,,,,,,,,,,,,,ETER3,2021,0.0
1432278000.0,128803000.0,487000.0,116799000.0,811958000.0,45097000.0,160323000.0,206785000.0,177091000.0,-14705000.0,11102000.0,20057000.0,-34762000.0,-32702000.0,MSPA3,2025,
1423973000.0,125337000.0,122000.0,98226000.0,846585000.0,44618000.0,128685000.0,176757000.0,163122000.0,31483000.0,47505000.0,13232000.0,18251000.0,3312000.0,MSPA3,2024,
1416676000.0,118402000.0,400000.0,71358000.0,838565000.0,23522000.0,114380000.0,144806000.0,176279000.0,31220000.0,64151000.0,12143000.0,19077000.0,7878000.0,MSPA3,2023,
1418108000.0,99592000.0,1417000.0,69886000.0,825895000.0,27351000.0,106021000.0,138342000.0,200966000.0,3550000.0,30326000.0,12353000.0,-8803000.0,1512000.0,MSPA3,2022,39065000.0
,,,,,,,,,,,,,,MSPA3,2021,0.0
8983758000.0,4653627000.0,573643000.0,3499523000.0,1937089000.0,997921000.0,2442465000.0,3870580000.0,11566926000.0,636575000.0,966947000.0,590901000.0,45674000.0,18239000.0,VVEO3,2025,-337186000.0
9545108000.0,5261680000.0,543666000.0,2850768000.0,1926522000.0,402752000.0,3469652000.0,4195000000.0,11583371000.0,-1102102000.0,-790975000.0,489445000.0,-1591547000.0,-1415491000.0,VVEO3,2024,-344580000.0
10186693000.0,5974663000.0,472702000.0,3056590000.0,3289360000.0,391746000.0,2835178000.0,3418335000.0,11083830000.0,798867000.0,1059478000.0,660370000.0,138497000.0,359916000.0,VVEO3,2023,937940000.0
9559624000.0,5633112000.0,1042558000.0,3215396000.0,2280442000.0,275483000.0,3056954000.0,3480053000.0,8746531000.0,544760000.0,721119000.0,336678000.0,208082000.0,259733000.0,VVEO3,2022,
,,,,,,,,,,,,,,VVEO3,2021,467851000.0
806908000.0,547683000.0,159049000.0,145066000.0,184775000.0,23089000.0,279933000.0,303022000.0,365614000.0,64048000.0,69742000.0,9561000.0,54487000.0,26597000.0,CALI3,2025,0.0
243669000.0,72483000.0,6868000.0,54428000.0,37096000.0,27602000.0,42475000.0,70077000.0,75149000.0,11683000.0,13772000.0,2235000.0,9448000.0,7950000.0,CALI3,2024,0.0
218306000.0,37785000.0,7435000.0,36378000.0,31030000.0,17160000.0,27243000.0,44403000.0,95712000.0,15674000.0,16378000.0,3276000.0,12398000.0,9678000.0,CALI3,2023,
227220000.0,115990000.0,26022000.0,70392000.0,23651000.0,39242000.0,58925000.0,98167000.0,149193000.0,18093000.0,18434000.0,9517000.0,8576000.0,7000000.0,CALI3,2022,
,,,,,,,,,,,,,,CALI3,2021,0.0
3771234000.0,2773364000.0,438289000.0,1727801000.0,404936000.0,95301000.0,486858000.0,1092999000.0,2788412000.0,-13410000.0,124893000.0,140398000.0,-153808000.0,-161941000.0,LJQQ3,2025,
3702247000.0,2639842000.0,489905000.0,1694929000.0,545997000.0,196132000.0,338390000.0,1061439000.0,2666330000.0,102482000.0,233759000.0,117714000.0,-15232000.0,146000.0,LJQQ3,2024,
3305723000.0,2218074000.0,421357000.0,1307156000.0,533802000.0,111282000.0,390008000.0,1024321000.0,2398127000.0,101954000.0,226895000.0,104861000.0,-2907000.0,19679000.0,LJQQ3,2023,
3031361000.0,2032988000.0,416779000.0,1074985000.0,536822000.0,64121000.0,348944000.0,946427000.0,2312668000.0,70529000.0,176847000.0,95259000.0,-24730000.0,-18703000.0,LJQQ3,2022,
,,,,,,,,,,,,,,LJQQ3,2021,
274810000.0,201650000.0,16140000.0,88012000.0,153044000.0,2835000.0,18662000.0,21497000.0,213729000.0,40577000.0,46113000.0,10732000.0,29845000.0,18077000.0,BALM3,2025,
286670000.0,211794000.0,16862000.0,74953000.0,177960000.0,2724000.0,14001000.0,16725000.0,194386000.0,48118000.0,53103000.0,8650000.0,39468000.0,31606000.0,BALM3,2024,
249925000.0,176902000.0,13859000.0,62641000.0,144240000.0,3961000.0,16340000.0,20301000.0,169950000.0,24178000.0,29046000.0,9564000.0,14614000.0,8941000.0,BALM3,2023,
248609000.0,175989000.0,8855000.0,69990000.0,133538000.0,6666000.0,18976000.0,25649000.0,164544000.0,12166000.0,16272000.0,2489000.0,9677000.0,5709000.0,BALM3,2022,
,,,,,,,,,,,,,,BALM3,2021,
574847000.0,227953000.0,69630000.0,85231000.0,284013000.0,,,2728000.0,570113000.0,64009000.0,68465000.0,17396000.0,46613000.0,39213000.0,AHEB3,2025,-73084000.0
556434000.0,352283000.0,91089000.0,74362000.0,244413000.0,,,4357000.0,726361000.0,153303000.0,160558000.0,11070000.0,142233000.0,150235000.0,AHEB3,2024,-113539000.0
449983000.0,241059000.0,58006000.0,119656000.0,80542000.0,,,3827000.0,571365000.0,130723000.0,137663000.0,18743000.0,111980000.0,85929000.0,AHEB3,2023,-279189000.0
331423000.0,116459000.0,46930000.0,95269000.0,-5685000.0,,,4895000.0,177657000.0,85985000.0,92673000.0,17467000.0,68518000.0,64734000.0,AHEB3,2022,-366359000.0
,,,,,,,,,,,,,,AHEB3,2021,
3483526000.0,1122340000.0,171306000.0,1307496000.0,26475000.0,219270000.0,1068046000.0,2019412000.0,2606148000.0,5398000.0,212115000.0,244313000.0,-238915000.0,-291738000.0,PTBL3,2025,-199554000.0
3346770000.0,1016380000.0,79440000.0,1359104000.0,371103000.0,406014000.0,757689000.0,1739160000.0,2407806000.0,71562000.0,255015000.0,181134000.0,-109572000.0,-102038000.0,PTBL3,2024,0.0
3296008000.0,1331755000.0,486472000.0,1321165000.0,385934000.0,456037000.0,884904000.0,1785496000.0,2190834000.0,121937000.0,260057000.0,145501000.0,-23564000.0,-35130000.0,PTBL3,2023,-33911000.0
2479770000.0,1103098000.0,256088000.0,945107000.0,467216000.0,165903000.0,717668000.0,961286000.0,2196681000.0,330256000.0,422225000.0,122438000.0,207818000.0,153098000.0,PTBL3,2022,0.0
,,,,,,,,,,,,,,PTBL3,2021,
396987000.0,115008000.0,46663000.0,76794000.0,236388000.0,,,10651000.0,203138000.0,67893000.0,87497000.0,14000.0,67879000.0,44196000.0,LPSB3,2025,72335000.0
409416000.0,121302000.0,52831000.0,78487000.0,227465000.0,,,15973000.0,192348000.0,46435000.0,65874000.0,13000.0,46422000.0,18592000.0,LPSB3,2024,66430000.0
398903000.0,110978000.0,31332000.0,70743000.0,211067000.0,,,18914000.0,182153000.0,48266000.0,65500000.0,11000.0,48255000.0,23490000.0,LPSB3,2023,55372000.0
392122000.0,99346000.0,22446000.0,67409000.0,190467000.0,,,25917000.0,194985000.0,42223000.0,57953000.0,167000.0,42056000.0,11961000.0,LPSB3,2022,38635000.0
,,,,,0.0,,,,,,,,,LPSB3,2021,
390008000.0,44841000.0,12088000.0,209593000.0,19087000.0,11755000.0,34067000.0,133216000.0,332743000.0,-31201000.0,-1099000.0,30368000.0,-61569000.0,-67246000.0,BIED3,2025,-375829000.0
528180000.0,51903000.0,15715000.0,164722000.0,93476000.0,11929000.0,45037000.0,218973000.0,354632000.0,-48163000.0,-9073000.0,26177000.0,-74340000.0,-72046000.0,BIED3,2024,-308583000.0
595360000.0,58555000.0,36972000.0,174990000.0,122640000.0,45573000.0,75003000.0,294728000.0,377697000.0,69371000.0,118818000.0,68038000.0,1333000.0,-6694000.0,BIED3,2023,-236537000.0
649077000.0,42728000.0,19670000.0,229965000.0,70790000.0,97896000.0,89732000.0,390935000.0,357122000.0,-56103000.0,-13760000.0,47318000.0,-103421000.0,-109422000.0,BIED3,2022,-229843000.0
,,,,,,,,,,,,,,BIED3,2021,
2305789000.0,609742000.0,171189000.0,606305000.0,859642000.0,234894000.0,234639000.0,983763000.0,1729658000.0,49293000.0,249534000.0,134383000.0,-85090000.0,-148968000.0,MEAL3,2025,-795629000.0
2796869000.0,485566000.0,217796000.0,624544000.0,1041298000.0,159762000.0,418767000.0,1267281000.0,1810794000.0,67813000.0,283071000.0,130421000.0,-62608000.0,-76278000.0,MEAL3,2024,-646661000.0
2740000000.0,504263000.0,229159000.0,547024000.0,1022851000.0,76883000.0,452671000.0,1179970000.0,2226345000.0,77669000.0,305735000.0,134688000.0,-57019000.0,-81997000.0,MEAL3,2023,-570383000.0
2954544000.0,684625000.0,285255000.0,739917000.0,1130789000.0,264471000.0,399861000.0,1300505000.0,2091689000.0,249336000.0,465136000.0,128897000.0,120439000.0,72669000.0,MEAL3,2022,-488386000.0
,,,,,,,,,,,,,,MEAL3,2021,
2148678000.0,1285547000.0,100542000.0,1765914000.0,-1319464000.0,98998000.0,552063000.0,662712000.0,4094770000.0,209701000.0,301056000.0,272948000.0,-63247000.0,-172242000.0,FHER3,2025,-1940502000.0
3115896000.0,2257506000.0,98405000.0,2843265000.0,-1147224000.0,119308000.0,400371000.0,524962000.0,4608584000.0,-815135000.0,-753012000.0,207606000.0,-1022741000.0,-1154741000.0,FHER3,2024,-1768746000.0
3003463000.0,2203653000.0,40932000.0,1971651000.0,7517000.0,75273000.0,308234000.0,383507000.0,5335669000.0,-249287000.0,-201831000.0,142577000.0,-391864000.0,-361003000.0,FHER3,2023,-614610000.0
3017250000.0,2340350000.0,62393000.0,1551261000.0,368520000.0,26276000.0,332856000.0,359132000.0,5675134000.0,22844000.0,54461000.0,242014000.0,-219170000.0,-150571000.0,FHER3,2022,-254211000.0
,,,,,,,,,,,,,,FHER3,2021,
455101000.0,333025000.0,210352000.0,134818000.0,304368000.0,,,8872000.0,263964000.0,-2772000.0,36781000.0,14002000.0,-16774000.0,-16788000.0,ENJU3,2025,-384764000.0
422174000.0,237806000.0,198800000.0,68071000.0,320453000.0,,,11063000.0,265221000.0,-11787000.0,24302000.0,13523000.0,-25310000.0,-23935000.0,ENJU3,2024,-367976000.0
412862000.0,296486000.0,261693000.0,60946000.0,339836000.0,,,3948000.0,194555000.0,-38645000.0,-13462000.0,14566000.0,-53211000.0,-52971000.0,ENJU3,2023,-344041000.0
430696000.0,357013000.0,309098000.0,42929000.0,380850000.0,,,5193000.0,138901000.0,-55350000.0,-37547000.0,11165000.0,-66515000.0,-66515000.0,ENJU3,2022,-291070000.0
,,,,,,,,,,,,,,ENJU3,2021,
1453609000.0,617539000.0,2929000.0,797190000.0,134482000.0,,,542510000.0,1018848000.0,107533000.0,124058000.0,137705000.0,-30172000.0,-21970000.0,MNDL3,2025,33706000.0
1448472000.0,621186000.0,1728000.0,735553000.0,163739000.0,,,500483000.0,969980000.0,122686000.0,138228000.0,114056000.0,8630000.0,3818000.0,MNDL3,2024,50310000.0
1349974000.0,514769000.0,1531000.0,680671000.0,146648000.0,,,430009000.0,836065000.0,87959000.0,103893000.0,106768000.0,-18809000.0,-6827000.0,MNDL3,2023,40414000.0
1285218000.0,464777000.0,2571000.0,609351000.0,158482000.0,,,378290000.0,761241000.0,697515000.0,712937000.0,92102000.0,605413000.0,881992000.0,MNDL3,2022,47079000.0
,,,,,278488000.0,,,,,,,,,MNDL3,2021,
230132000.0,178857000.0,161881000.0,19942000.0,190263000.0,,,2705000.0,14494000.0,96934000.0,98843000.0,693000.0,96241000.0,59048000.0,BMKS3,2025,
232040000.0,178493000.0,164596000.0,8415000.0,202045000.0,,,4244000.0,15064000.0,20028000.0,21859000.0,256000.0,19772000.0,15036000.0,BMKS3,2024,
239811000.0,181381000.0,168964000.0,9232000.0,206472000.0,,,5702000.0,15910000.0,24483000.0,26208000.0,261000.0,24222000.0,17833000.0,BMKS3,2023,
231266000.0,191314000.0,172341000.0,12444000.0,203449000.0,,,771000.0,18515000.0,32600000.0,34122000.0,237000.0,32363000.0,26249000.0,BMKS3,2022,
,,,,,,,,,,,,,,BMKS3,2021,
653086000.0,380529000.0,80358000.0,128499000.0,134974000.0,22760000.0,339339000.0,374292000.0,291854000.0,34079000.0,53651000.0,26647000.0,7432000.0,6961000.0,PDTC3,2025,-9138000.0
719682000.0,494837000.0,158084000.0,218598000.0,121931000.0,76473000.0,305014000.0,398873000.0,298759000.0,-8064000.0,15312000.0,19380000.0,-27444000.0,-27838000.0,PDTC3,2024,-16099000.0
516506000.0,362587000.0,50456000.0,159442000.0,152540000.0,13374000.0,120190000.0,152517000.0,368687000.0,26499000.0,52362000.0,11019000.0,15480000.0,15413000.0,PDTC3,2023,10965000.0
496619000.0,362706000.0,49620000.0,193596000.0,135679000.0,34112000.0,89602000.0,148667000.0,365725000.0,24052000.0,41490000.0,13930000.0,10122000.0,9754000.0,PDTC3,2022,-60780000.0
,,,,,,,,,,,,,,PDTC3,2021,
1188024000.0,587451000.0,171983000.0,349998000.0,465514000.0,257911000.0,357732000.0,622422000.0,871849000.0,-120574000.0,70710000.0,92113000.0,-212687000.0,-191723000.0,WDCN3,2025,
1455435000.0,643340000.0,102030000.0,365508000.0,665846000.0,185219000.0,394818000.0,590413000.0,837881000.0,114915000.0,313364000.0,72946000.0,41969000.0,28657000.0,WDCN3,2024,
1353051000.0,543219000.0,101959000.0,198427000.0,635111000.0,63633000.0,509913000.0,585076000.0,900717000.0,79208000.0,274431000.0,95320000.0,-16112000.0,-11876000.0,WDCN3,2023,
1638623000.0,929119000.0,152470000.0,421971000.0,647794000.0,218820000.0,567067000.0,787762000.0,1070905000.0,107860000.0,276367000.0,99966000.0,7894000.0,23169000.0,WDCN3,2022,
,,,,,,,,,,,,,,WDCN3,2021,0.0
1613490000.0,491733000.0,28741000.0,606525000.0,-696291000.0,131763000.0,1686425000.0,1834561000.0,746006000.0,-560290000.0,-469057000.0,265313000.0,-825603000.0,-901213000.0,AERI3,2025,-1861384000.0
2402493000.0,1025463000.0,290842000.0,2071260000.0,206967000.0,1473872000.0,82945000.0,1574182000.0,1516484000.0,-805318000.0,-701992000.0,181171000.0,-986489000.0,-933993000.0,AERI3,2024,-960171000.0
4014481000.0,2724116000.0,1063522000.0,1695579000.0,1138258000.0,549362000.0,1146231000.0,1746966000.0,2831915000.0,121845000.0,187032000.0,248682000.0,-126837000.0,-106567000.0,AERI3,2023,-104439000.0
4371157000.0,3188855000.0,1061718000.0,1956006000.0,857585000.0,259160000.0,1557566000.0,1816726000.0,2911749000.0,83333000.0,136252000.0,224266000.0,-140933000.0,-119992000.0,AERI3,2022,0.0
,,,,,,,,,,,,,,AERI3,2021,
191888000.0,,47916000.0,,189501000.0,,,,26282000.0,,,,20429000.0,19885000.0,KIVO11,2025,57262000.0
197943000.0,,13153000.0,,194577000.0,,,,16826000.0,,,,16549000.0,15871000.0,KIVO11,2024,37377000.0
112984000.0,,6637000.0,,111128000.0,,,,13116000.0,,,,12944000.0,12745000.0,KIVO11,2023,21506000.0
119519000.0,,32537000.0,,117308000.0,,,,9071000.0,,,,8941000.0,8515000.0,KIVO11,2022,8761000.0
,,,,,,,,,,,,,,KIVO11,2021,
370591000.0,134907000.0,17320000.0,905734000.0,-1684678000.0,500068000.0,500627000.0,1000695000.0,6503000.0,-298195000.0,-292295000.0,215655000.0,-513850000.0,-498816000.0,INEP3,2025,-3689380000.0
932845000.0,96883000.0,447000.0,1255766000.0,-1449448000.0,576499000.0,499119000.0,1075618000.0,4402000.0,-95319000.0,-88900000.0,140905000.0,-236224000.0,-232695000.0,INEP3,2024,-3266305000.0
1166605000.0,107082000.0,2041000.0,1076186000.0,-1129648000.0,517434000.0,475146000.0,992580000.0,6483000.0,-63421000.0,-54347000.0,187285000.0,-250706000.0,474828000.0,INEP3,2023,-2952300000.0
1320033000.0,108979000.0,1919000.0,1213641000.0,-1623777000.0,507017000.0,472285000.0,979302000.0,10722000.0,-72673000.0,-64996000.0,293575000.0,-366248000.0,-353872000.0,INEP3,2022,-3445620000.0
,,,,,,,,,,,,,,INEP3,2021,
206369000.0,93708000.0,21966000.0,266134000.0,-246890000.0,30527000.0,81425000.0,115015000.0,230776000.0,32264000.0,59543000.0,19878000.0,12386000.0,-469000.0,DOTZ3,2025,-585510000.0
194574000.0,68446000.0,6418000.0,285332000.0,-246421000.0,44942000.0,24521000.0,70566000.0,154016000.0,-2516000.0,26683000.0,13969000.0,-16485000.0,-16487000.0,DOTZ3,2024,-585041000.0
282312000.0,140802000.0,50877000.0,338319000.0,-229934000.0,81335000.0,19870000.0,101205000.0,138661000.0,-41507000.0,-12367000.0,18858000.0,-60365000.0,-60503000.0,DOTZ3,2023,-568554000.0
