total_assets,current_assets,cash,current_liabilities,equity,total_debt_reported,retained_earnings,revenue,ebit,ebitda,interest_expense,pretax_income,net_income,ticker,year,st_debt,lt_debt
5573677000.0,978298000.0,150289000.0,1027236000.0,1984716000.0,2497192000.0,424371000.0,2607032000.0,450270000.0,790411000.0,171215000.0,279055000.0,206553000.0,VRDS,2025,404226000.0,1786522000.0
5567071000.0,1023578000.0,93003000.0,1149413000.0,1756861000.0,2772084000.0,217818000.0,2729773000.0,155669000.0,502141000.0,184162000.0,-28493000.0,-18475000.0,VRDS,2024,526961000.0,1913346000.0
5632551000.0,1053014000.0,108045000.0,1043043000.0,1765667000.0,2764666000.0,236293000.0,2537388000.0,63766000.0,383993000.0,162655000.0,-98889000.0,-81357000.0,VRDS,2023,393817000.0,2058172000.0
1673403000.0,493945000.0,127247000.0,410296000.0,891723000.0,518311000.0,317650000.0,1053879000.0,186469000.0,312057000.0,19668000.0,166801000.0,142144000.0,VRDS,2022,213542000.0,288892000.0
,,,,,,,,,,,,,VRDS,2021,,
6451000000.0,1616000000.0,476000000.0,1935000000.0,2835000000.0,2209000000.0,2041000000.0,4244000000.0,823000000.0,1784000000.0,109000000.0,714000000.0,564000000.0,CEL,2025,612000000.0,942000000.0
6504000000.0,1558000000.0,371000000.0,2083000000.0,2452000000.0,2660000000.0,1658000000.0,4444000000.0,364000000.0,1308000000.0,131000000.0,233000000.0,173000000.0,CEL,2024,697000000.0,1348000000.0
6620000000.0,1635000000.0,473000000.0,1981000000.0,2263000000.0,2990000000.0,1469000000.0,4398000000.0,337000000.0,1215000000.0,147000000.0,190000000.0,134000000.0,CEL,2023,596000000.0,1739000000.0
6998000000.0,2012000000.0,773000000.0,1924000000.0,2104000000.0,3610000000.0,1310000000.0,4300000000.0,367000000.0,1197000000.0,165000000.0,202000000.0,157000000.0,CEL,2022,587000000.0,2317000000.0
,,,,,,,,,,,,,CEL,2021,,
3583255000.0,2165817000.0,1280121000.0,1330331000.0,1353263000.0,592264000.0,1105586000.0,2627124000.0,180471000.0,332985000.0,30428000.0,150043000.0,606479000.0,FORTY,2025,254595000.0,186965000.0
3014896000.0,1487045000.0,507799000.0,1138476000.0,679338000.0,644213000.0,536014000.0,2218434000.0,187210000.0,302705000.0,26268000.0,160942000.0,79670000.0,FORTY,2024,228564000.0,250823000.0
2812601000.0,1375856000.0,451946000.0,985663000.0,625762000.0,669989000.0,475219000.0,2110447000.0,161897000.0,283729000.0,27870000.0,134027000.0,64014000.0,FORTY,2023,218858000.0,322428000.0
2793955000.0,1371499000.0,544342000.0,1000987000.0,551875000.0,772144000.0,419448000.0,2572357000.0,275144000.0,390452000.0,18434000.0,256710000.0,81393000.0,FORTY,2022,226175000.0,421506000.0
,,,,,,,,,,,,,FORTY,2021,,
5090777000.0,533922000.0,32722000.0,228809000.0,2965293000.0,1690546000.0,1478905000.0,229596000.0,736912000.0,736912000.0,50543000.0,686369000.0,543079000.0,GNRS,2025,199567000.0,1490979000.0
4240213000.0,583691000.0,50297000.0,183184000.0,2198386000.0,1758491000.0,1000826000.0,106973000.0,148665000.0,148665000.0,45280000.0,103385000.0,90112000.0,GNRS,2024,159131000.0,1599360000.0
4052839000.0,171660000.0,95999000.0,159941000.0,2082728000.0,1717961000.0,910714000.0,121807000.0,378762000.0,378762000.0,33587000.0,345175000.0,277202000.0,GNRS,2023,153860000.0,1564101000.0
3481100000.0,256121000.0,253239000.0,85831000.0,1805526000.0,1481760000.0,633512000.0,103886000.0,223347000.0,223347000.0,19342000.0,204005000.0,175449000.0,GNRS,2022,70113000.0,1411647000.0
,,,,,,,,,,,,,GNRS,2021,,
713934000.0,257749000.0,143095000.0,114473000.0,249784000.0,205595000.0,,275148000.0,44375000.0,62518000.0,14163000.0,30212000.0,17718000.0,TRPZ,2025,51951000.0,127344000.0
390750000.0,123719000.0,25926000.0,70136000.0,115101000.0,120255000.0,,188948000.0,27529000.0,39869000.0,6477000.0,21052000.0,13819000.0,TRPZ,2024,27772000.0,74146000.0
222028000.0,79782000.0,23817000.0,41463000.0,112393000.0,32203000.0,,127355000.0,18378000.0,26558000.0,2988000.0,15390000.0,12393000.0,TRPZ,2023,10977000.0,3675000.0
213406000.0,89913000.0,35675000.0,46674000.0,102684000.0,35099000.0,,118556000.0,27322000.0,33660000.0,1505000.0,25817000.0,21174000.0,TRPZ,2022,12036000.0,4532000.0
,,,,,,,,,,,,,TRPZ,2021,,
852638000.0,620164000.0,319538000.0,274418000.0,231015000.0,337625000.0,-19635000.0,400433000.0,47182000.0,72669000.0,12616000.0,34566000.0,35516000.0,NYAX,2025,3220000.0,324529000.0
432893000.0,287657000.0,83130000.0,219478000.0,165245000.0,54904000.0,-63311000.0,314013000.0,2327000.0,23697000.0,6711000.0,-4384000.0,-5631000.0,NYAX,2024,29254000.0,18605000.0
323859000.0,203409000.0,38386000.0,203782000.0,97590000.0,55199000.0,-65585000.0,235491000.0,-10362000.0,2143000.0,4310000.0,-14672000.0,-15887000.0,NYAX,2023,48578000.0,327000.0
230488000.0,150460000.0,33880000.0,110207000.0,104635000.0,29518000.0,-56550000.0,173514000.0,-35735000.0,-26707000.0,1323000.0,-37058000.0,-37509000.0,NYAX,2022,12862000.0,8506000.0
,,,,,,,,,,,,,NYAX,2021,,
4240010000.0,1017549000.0,378974000.0,948487000.0,1552038000.0,1837918000.0,,4917556000.0,344190000.0,573546000.0,99372000.0,244818000.0,185363000.0,YHNF,2025,42569000.0,222047000.0
4185326000.0,932014000.0,346184000.0,940760000.0,1481377000.0,1865062000.0,,4603544000.0,374154000.0,594085000.0,90934000.0,283220000.0,210350000.0,YHNF,2024,53955000.0,264632000.0
3976547000.0,833576000.0,326572000.0,834351000.0,1404070000.0,1813824000.0,,4089872000.0,278671000.0,480651000.0,94299000.0,184372000.0,139306000.0,YHNF,2023,51016000.0,305187000.0
3796005000.0,796277000.0,330502000.0,755401000.0,1324898000.0,1780818000.0,,3724623000.0,244893000.0,419987000.0,76593000.0,168300000.0,126456000.0,YHNF,2022,50455000.0,343491000.0
,,,,,,,,,,,,,YHNF,2021,,
1413330000.0,189014000.0,29626000.0,161600000.0,607730000.0,436007000.0,103878000.0,514417000.0,172912000.0,231796000.0,20906000.0,152006000.0,115708000.0,ISRA,2025,41519000.0,394488000.0
1326693000.0,154247000.0,51042000.0,199649000.0,621565000.0,356414000.0,118304000.0,532850000.0,206407000.0,260092000.0,17733000.0,188674000.0,144844000.0,ISRA,2024,110086000.0,246328000.0
1291055000.0,188520000.0,50626000.0,188380000.0,586215000.0,396654000.0,83480000.0,476421000.0,188977000.0,238158000.0,16668000.0,172309000.0,132522000.0,ISRA,2023,109432000.0,287222000.0
1220619000.0,178024000.0,82373000.0,170625000.0,532425000.0,405309000.0,30970000.0,518690000.0,216757000.0,272049000.0,18569000.0,198188000.0,158553000.0,ISRA,2022,102069000.0,303240000.0
,,,,,,,,,,,,,ISRA,2021,,
2972815000.0,1716825000.0,442674000.0,1376192000.0,1263784000.0,269877000.0,1150156000.0,3010856000.0,359411000.0,481138000.0,16487000.0,342924000.0,261375000.0,HLAN,2025,20000000.0,10000000.0
3107122000.0,1804939000.0,343005000.0,1595447000.0,1139616000.0,302137000.0,1001109000.0,2838589000.0,336663000.0,450727000.0,16619000.0,320044000.0,246520000.0,HLAN,2024,22330000.0,30000000.0
2346401000.0,1255895000.0,300633000.0,1021571000.0,995637000.0,290309000.0,820608000.0,2588797000.0,290118000.0,396533000.0,10047000.0,280071000.0,216160000.0,HLAN,2023,24375000.0,50000000.0
2033907000.0,1072920000.0,186976000.0,951961000.0,833222000.0,253533000.0,660211000.0,2232859000.0,237951000.0,338486000.0,8614000.0,229337000.0,173513000.0,HLAN,2022,51431000.0,74375000.0
,,,,,,,,,,,,,HLAN,2021,,
1194237000.0,184833000.0,88529000.0,88243000.0,499317000.0,520085000.0,178479000.0,335044000.0,193968000.0,223455000.0,36860000.0,157108000.0,125286000.0,RATI,2025,33282000.0,486803000.0
1185992000.0,231321000.0,111375000.0,59311000.0,503158000.0,527934000.0,183193000.0,375910000.0,230777000.0,259202000.0,49387000.0,181390000.0,139444000.0,RATI,2024,18121000.0,509813000.0
1163108000.0,230756000.0,87524000.0,82806000.0,423712000.0,598224000.0,103747000.0,362294000.0,227305000.0,253918000.0,60927000.0,166378000.0,126817000.0,RATI,2023,28766000.0,569458000.0
1118530000.0,232905000.0,91253000.0,108692000.0,350417000.0,663222000.0,30452000.0,379944000.0,250456000.0,280130000.0,53760000.0,196696000.0,149546000.0,RATI,2022,72456000.0,590766000.0
,,,,,,,,,,,,,RATI,2021,,
2049518000.0,1078051000.0,293754000.0,910961000.0,594910000.0,826816000.0,282015000.0,1472167000.0,143222000.0,217168000.0,42260000.0,100962000.0,66063000.0,RMON,2025,381318000.0,343124000.0
1554975000.0,863435000.0,368657000.0,657028000.0,529189000.0,647553000.0,215952000.0,910792000.0,98388000.0,143124000.0,26233000.0,72155000.0,60021000.0,RMON,2024,303497000.0,304242000.0
1123659000.0,530917000.0,134752000.0,442257000.0,503184000.0,325489000.0,188531000.0,748934000.0,95344000.0,129832000.0,15987000.0,79357000.0,63878000.0,RMON,2023,205872000.0,82597000.0
980157000.0,552753000.0,262184000.0,359542000.0,476887000.0,260667000.0,150153000.0,460925000.0,74539000.0,97565000.0,9755000.0,64784000.0,51765000.0,RMON,2022,161679000.0,92573000.0
,,,,,,,,,,,,,RMON,2021,,
2704335000.0,1826903000.0,641944000.0,1477797000.0,993501000.0,318685000.0,,4650802000.0,374983000.0,502048000.0,19093000.0,355890000.0,262760000.0,ONE,2025,112079000.0,43103000.0
2343109000.0,1500580000.0,429177000.0,1353726000.0,735677000.0,362652000.0,,4000500000.0,334187000.0,453859000.0,18531000.0,315656000.0,230121000.0,ONE,2024,128979000.0,60583000.0
2126890000.0,1281957000.0,335614000.0,1158749000.0,659891000.0,426247000.0,,3695303000.0,267773000.0,376448000.0,19366000.0,248407000.0,181931000.0,ONE,2023,132791000.0,100692000.0
1973244000.0,1146545000.0,315252000.0,1016717000.0,608134000.0,461797000.0,,3210149000.0,240775000.0,348744000.0,16218000.0,224557000.0,163454000.0,ONE,2022,157380000.0,145678000.0
,,,,,,,,,,,,,ONE,2021,,
1366711000.0,507205000.0,161847000.0,342662000.0,282374000.0,810347000.0,250587000.0,1427083000.0,241495000.0,334199000.0,64460000.0,177035000.0,124917000.0,MAXO,2025,12480000.0,20218000.0
1286035000.0,461608000.0,97149000.0,294380000.0,270941000.0,794579000.0,235675000.0,1331219000.0,191253000.0,279943000.0,30718000.0,160535000.0,108763000.0,MAXO,2024,17657000.0,31765000.0
1109147000.0,389957000.0,128857000.0,263593000.0,221702000.0,688222000.0,186912000.0,1119156000.0,149775000.0,226704000.0,27505000.0,122270000.0,81008000.0,MAXO,2023,14424000.0,20504000.0
995323000.0,341034000.0,80534000.0,211359000.0,202067000.0,644875000.0,165904000.0,1048801000.0,123735000.0,188561000.0,19096000.0,104639000.0,64163000.0,MAXO,2022,25395000.0,22167000.0
,,,,,,,,,,,,,MAXO,2021,,
1105921000.0,120036000.0,84647000.0,136476000.0,259833000.0,542034000.0,-5340000.0,9347000.0,12205000.0,22777000.0,8376000.0,3829000.0,-4231000.0,ECNR,2025,36634000.0,461153000.0
783672000.0,220239000.0,182028000.0,198462000.0,161255000.0,524664000.0,-1109000.0,2585000.0,28552000.0,36041000.0,4350000.0,24202000.0,19923000.0,ECNR,2024,163343000.0,335200000.0
372138000.0,76806000.0,52412000.0,155134000.0,114114000.0,205378000.0,-21032000.0,1099000.0,-9938000.0,-8978000.0,2394000.0,-12332000.0,-11287000.0,ECNR,2023,131501000.0,62762000.0
201574000.0,32599000.0,20017000.0,15072000.0,100737000.0,70060000.0,-9745000.0,1817000.0,4809000.0,5492000.0,2515000.0,2294000.0,2370000.0,ECNR,2022,,60784000.0
,,,,,,,,,,,,,ECNR,2021,,
7870952000.0,6522708000.0,226816000.0,4900444000.0,1612320000.0,3321700000.0,729181000.0,1904524000.0,484755000.0,493517000.0,114526000.0,370229000.0,280748000.0,AURA,2025,2385723000.0,919787000.0
5835344000.0,4497064000.0,109921000.0,3773233000.0,1243642000.0,2343921000.0,488433000.0,1707262000.0,448880000.0,455166000.0,94779000.0,354101000.0,332813000.0,AURA,2024,1633405000.0,692951000.0
3142124000.0,2659733000.0,104500000.0,1974389000.0,882030000.0,1360494000.0,202261000.0,1143296000.0,279266000.0,283657000.0,89424000.0,189842000.0,144944000.0,AURA,2023,1156671000.0,196664000.0
2599356000.0,2222041000.0,67261000.0,1786531000.0,652638000.0,845626000.0,102575000.0,849015000.0,211484000.0,214602000.0,38651000.0,172833000.0,140538000.0,AURA,2022,738539000.0,106220000.0
,,,,,,,,,,,,,AURA,2021,,
2079018000.0,860726000.0,133973000.0,644244000.0,872612000.0,657539000.0,678210000.0,2118914000.0,168966000.0,257161000.0,43635000.0,125331000.0,84891000.0,DELG,2025,151821000.0,179729000.0
1880258000.0,855078000.0,120509000.0,571945000.0,779409000.0,521090000.0,625912000.0,2045666000.0,165214000.0,239975000.0,40829000.0,124385000.0,86410000.0,DELG,2024,52750000.0,188875000.0
1788587000.0,831043000.0,174463000.0,481671000.0,737886000.0,549139000.0,571846000.0,1857682000.0,145736000.0,220407000.0,38735000.0,107001000.0,79210000.0,DELG,2023,54524000.0,237286000.0
1850670000.0,966498000.0,126649000.0,611287000.0,682068000.0,614780000.0,517751000.0,2031541000.0,183268000.0,255519000.0,35488000.0,147780000.0,109476000.0,DELG,2022,139517000.0,263120000.0
,,,,,,,,,,,,,DELG,2021,,
5463175000.0,686736000.0,246896000.0,439044000.0,1682875000.0,3235873000.0,-61883000.0,286129000.0,-49236000.0,31323000.0,133565000.0,-182801000.0,-200508000.0,SBEN,2025,188372000.0,2743074000.0
5395932000.0,532329000.0,248655000.0,549496000.0,1942015000.0,2891361000.0,139448000.0,190420000.0,365346000.0,423061000.0,129230000.0,236116000.0,172787000.0,SBEN,2024,340648000.0,2287503000.0
4758080000.0,474686000.0,228458000.0,247118000.0,1674750000.0,2620497000.0,-33339000.0,118227000.0,409345000.0,466483000.0,150097000.0,259248000.0,159550000.0,SBEN,2023,106267000.0,2275333000.0
4810025000.0,585113000.0,385453000.0,416692000.0,1689228000.0,2647196000.0,-192889000.0,142436000.0,245502000.0,284526000.0,144422000.0,101080000.0,52952000.0,SBEN,2022,254082000.0,2153455000.0
,,,,,,,,,,,,,SBEN,2021,,
10039786000.0,3842804000.0,895652000.0,2862137000.0,1755750000.0,5934256000.0,1084737000.0,7079042000.0,651629000.0,1501473000.0,247928000.0,403701000.0,229268000.0,FOX,2025,702135000.0,1080420000.0
8733774000.0,3547481000.0,1055842000.0,2547435000.0,1762815000.0,4774297000.0,1039180000.0,6422096000.0,735835000.0,1483312000.0,211443000.0,524392000.0,290983000.0,FOX,2024,586977000.0,693792000.0
7705562000.0,3590222000.0,1013397000.0,2026131000.0,1588160000.0,4166785000.0,854397000.0,5384222000.0,436376000.0,1049059000.0,150825000.0,285551000.0,149200000.0,FOX,2023,367686000.0,875484000.0
6951176000.0,3386008000.0,699259000.0,1968705000.0,1538214000.0,3434991000.0,827653000.0,4842732000.0,448586000.0,975245000.0,89775000.0,358811000.0,213383000.0,FOX,2022,339507000.0,565268000.0
,,,,,,,,,,,,,FOX,2021,,
9600611000.0,5785571000.0,1007404000.0,3940336000.0,2598551000.0,2446299000.0,,8019229000.0,603536000.0,734899000.0,85197000.0,518339000.0,260411000.0,LAPD,2025,1299837000.0,936678000.0
8526536000.0,5519408000.0,1151913000.0,3828873000.0,2340917000.0,1981865000.0,1228993000.0,7670797000.0,644449000.0,756162000.0,87895000.0,556554000.0,272018000.0,LAPD,2024,1123916000.0,684643000.0
7635487000.0,4776102000.0,1055639000.0,3405137000.0,2009396000.0,1950584000.0,,7093305000.0,562610000.0,663572000.0,71360000.0,491250000.0,240151000.0,LAPD,2023,920037000.0,887082000.0
7628932000.0,5233086000.0,976806000.0,3472117000.0,1809148000.0,2170838000.0,,6527642000.0,635168000.0,725428000.0,70670000.0,564498000.0,233348000.0,LAPD,2022,1007619000.0,1038307000.0
,,,,,,670588000.0,,,,,,,LAPD,2021,,
2700337000.0,1421502000.0,294598000.0,404728000.0,2218315000.0,38240000.0,2197096000.0,2239742000.0,360306000.0,408288000.0,1847000.0,358459000.0,282201000.0,SANO1,2025,,0.0
2523104000.0,1420715000.0,358788000.0,437356000.0,2010319000.0,39031000.0,1980771000.0,2273947000.0,344651000.0,390599000.0,2097000.0,342554000.0,263466000.0,SANO1,2024,,456000.0
2368168000.0,1469411000.0,522844000.0,389736000.0,1899317000.0,40113000.0,1861204000.0,2129458000.0,309550000.0,350445000.0,1326000.0,308224000.0,237557000.0,SANO1,2023,0.0,481000.0
2152994000.0,1414858000.0,327479000.0,385582000.0,1698208000.0,41772000.0,1663742000.0,1912614000.0,188717000.0,232468000.0,1335000.0,187382000.0,143989000.0,SANO1,2022,12892000.0,450000.0
,,,,,,,,,,,,,SANO1,2021,11726000.0,
4614946000.0,1731199000.0,729046000.0,1995654000.0,529417000.0,2182634000.0,376060000.0,7840184000.0,365924000.0,704302000.0,79640000.0,286284000.0,208135000.0,RMLI,2025,0.0,0.0
4287662000.0,1674878000.0,878104000.0,1814860000.0,543695000.0,2013919000.0,360802000.0,7383222000.0,407978000.0,724602000.0,74693000.0,333285000.0,241174000.0,RMLI,2024,3549000.0,10159000.0
4196657000.0,1619811000.0,789224000.0,1694190000.0,550269000.0,2020323000.0,352662000.0,7181901000.0,351038000.0,643803000.0,71943000.0,279095000.0,199356000.0,RMLI,2023,6574000.0,4420000.0
4076712000.0,1548727000.0,772092000.0,1608818000.0,552679000.0,1988371000.0,356841000.0,7042166000.0,320503000.0,599571000.0,62719000.0,257784000.0,173270000.0,RMLI,2022,12369000.0,2523000.0
,,,,,,,,,,,,,RMLI,2021,,
105652000.0,78298000.0,12202000.0,10507000.0,77099000.0,13726000.0,-190136000.0,0.0,-42159000.0,-40927000.0,347000.0,-42506000.0,-42627000.0,DRTS,2025,,6352000.0
86204000.0,64229000.0,13724000.0,8675000.0,62666000.0,12536000.0,-147509000.0,0.0,-31441000.0,-30339000.0,303000.0,-31744000.0,-31750000.0,DRTS,2024,,5561000.0
107388000.0,85756000.0,12657000.0,7102000.0,84475000.0,13276000.0,-115759000.0,0.0,-29066000.0,-27992000.0,75000.0,-29141000.0,-29157000.0,DRTS,2023,,5610000.0
120149000.0,106477000.0,5836000.0,4338000.0,105657000.0,5193000.0,-86602000.0,0.0,-33742000.0,-32763000.0,0.0,-33742000.0,-33762000.0,DRTS,2022,,
,,,,,,,,,,,,,DRTS,2021,,
147031000.0,101525000.0,41583000.0,59009000.0,74865000.0,21648000.0,41273000.0,136322000.0,41168000.0,44329000.0,785000.0,40383000.0,36479000.0,TLSY,2025,8135000.0,11567000.0
114070000.0,67950000.0,22443000.0,30271000.0,77369000.0,9587000.0,44802000.0,106004000.0,32221000.0,38875000.0,752000.0,31469000.0,26244000.0,TLSY,2024,2742000.0,4113000.0
115145273.029002,66299554.829703,17706977.846851,34461449.305903,69309064.088718,7996733.661723,50265521.692174,148820000.0,53156000.0,58691000.0,764000.0,52392000.0,34821000.0,TLSY,2023,4729341.727471,0.0
126052780.93076,71055334.846765,17622587.968218,50632519.863791,64219069.239501,4029795.68672,59309591.373439,122869750.283768,38648978.433598,43644721.906924,433314.415437,38215664.018161,25268444.948922,TLSY,2022,0.0,0.0
,,,,,,,,,,,,,TLSY,2021,,
2508142000.0,1934735000.0,423127000.0,556018000.0,1262684000.0,991464000.0,722303000.0,2070212000.0,245649000.0,291244000.0,41315000.0,204334000.0,154035000.0,SCOP,2025,366390000.0,607443000.0
2234959000.0,1643545000.0,234549000.0,675400000.0,1106373000.0,897974000.0,627739000.0,1803849000.0,225194000.0,270161000.0,36172000.0,189022000.0,142903000.0,SCOP,2024,506062000.0,376014000.0
2120979000.0,1538137000.0,289579000.0,524883000.0,984826000.0,924819000.0,484322000.0,1637805000.0,236521000.0,276603000.0,33811000.0,202710000.0,153906000.0,SCOP,2023,369563000.0,539021000.0
2115947000.0,1583758000.0,448914000.0,519301000.0,805470000.0,1077898000.0,331065000.0,1647194000.0,315764000.0,350921000.0,33308000.0,282456000.0,214421000.0,SCOP,2022,334587000.0,724588000.0
,,,,,,,,,,,,,SCOP,2021,,
2142645000.0,1043483000.0,130091000.0,355957000.0,1229647000.0,452304000.0,640945000.0,1398654000.0,234373000.0,340409000.0,13396000.0,220977000.0,156129000.0,INRM,2025,12800000.0,195210000.0
2034839000.0,980277000.0,124167000.0,505921000.0,1138559000.0,424665000.0,554669000.0,1115223000.0,173454000.0,252742000.0,16964000.0,156490000.0,109628000.0,INRM,2024,146302000.0,41600000.0
1415870000.0,792849000.0,136401000.0,347900000.0,811028000.0,326706000.0,481969000.0,1119134000.0,270594000.0,329169000.0,14531000.0,256063000.0,192972000.0,INRM,2023,101196000.0,54400000.0
1275258000.0,691731000.0,14631000.0,392777000.0,645224000.0,343083000.0,323503000.0,1194015000.0,180682000.0,236128000.0,11785000.0,168897000.0,129069000.0,INRM,2022,119359000.0,73200000.0
,,,,,,,,,,,,,INRM,2021,,
2116336000.0,1271055000.0,282642000.0,810489000.0,660321000.0,764412000.0,416333000.0,1683328000.0,126023000.0,189255000.0,41358000.0,84665000.0,76966000.0,AFHL,2025,145146000.0,550739000.0
1948282000.0,1152663000.0,176649000.0,918048000.0,529424000.0,662512000.0,359367000.0,1783953000.0,89979000.0,146484000.0,37946000.0,52033000.0,59798000.0,AFHL,2024,181830000.0,422060000.0
1863569000.0,1149338000.0,185043000.0,924448000.0,450869000.0,627341000.0,299569000.0,2154709000.0,40001000.0,95767000.0,40231000.0,-230000.0,-8563000.0,AFHL,2023,168815000.0,413757000.0
1862606000.0,1188029000.0,222670000.0,924364000.0,455722000.0,653630000.0,307980000.0,2093575000.0,-976000.0,46347000.0,39342000.0,-40318000.0,-53824000.0,AFHL,2022,197611000.0,410218000.0
